Date,Open,High,Low,Close,Adj Close,Volume
2019-04-12,66.089996,66.739998,65.620003,65.849998,63.999996,45300
2019-04-15,65.699997,66.169998,65.250000,65.599998,63.757019,49800
2019-04-16,65.589996,65.769997,64.849998,65.150002,63.319660,87000
2019-04-17,65.750000,65.750000,64.720001,65.199997,63.368252,53600
2019-04-18,65.029999,65.309998,64.500000,64.639999,62.823986,32600
2019-04-22,64.300003,64.879997,63.610001,64.010002,62.211693,60400
2019-04-23,64.629997,64.629997,63.570000,63.770000,61.978432,80600
2019-04-24,63.849998,64.000000,62.650002,63.689999,61.900677,77500
2019-04-25,63.310001,63.340000,62.500000,62.830002,61.064842,64500
2019-04-26,62.869999,63.580002,62.630001,63.299999,61.521633,174200
2019-04-29,63.650002,64.940002,63.650002,64.080002,62.279724,27400
2019-04-30,64.199997,65.010002,63.889999,64.120003,62.318600,80200
2019-05-01,64.059998,64.720001,64.059998,64.209999,62.406067,123700
2019-05-02,64.110001,65.059998,64.110001,64.639999,62.823986,102900
2019-05-03,64.330002,65.040001,64.330002,64.910004,63.846958,136900
2019-05-06,64.099998,65.029999,63.240002,64.849998,63.787937,57900
2019-05-07,64.269997,64.570000,63.650002,63.849998,62.804314,71400
2019-05-08,64.279999,64.279999,62.950001,63.060001,62.027256,66900
2019-05-09,62.349998,62.689999,61.700001,62.180000,61.161667,101500
2019-05-10,62.209999,63.029999,61.330002,62.619999,61.594460,76000
2019-05-13,61.529999,62.349998,61.020000,62.029999,61.014122,36900
2019-05-14,62.560001,63.340000,62.259998,62.689999,61.663311,41000
2019-05-15,62.669998,63.700001,62.020000,63.430000,62.391193,56500
2019-05-16,63.220001,64.339996,63.009998,63.139999,62.105942,140800
2019-05-17,62.360001,63.619999,62.360001,62.730000,61.702656,50700
2019-05-20,62.320000,63.419998,62.110001,63.240002,62.204308,44400
2019-05-21,63.610001,64.110001,62.630001,64.110001,63.060059,103100
2019-05-22,64.300003,64.419998,63.470001,64.129997,63.079727,37300
2019-05-23,63.410000,64.839996,63.410000,64.389999,63.335472,61300
2019-05-24,64.919998,64.919998,63.279999,63.299999,62.263321,117700
2019-05-28,64.050003,64.050003,62.330002,62.349998,61.328880,96000
2019-05-29,62.669998,63.200001,61.939999,62.910000,61.879711,63200
2019-05-30,63.439999,64.290001,62.990002,63.450001,62.410866,40800
2019-05-31,62.500000,62.990002,61.090000,62.299999,61.279697,57100
2019-06-03,62.549999,62.790001,62.029999,62.680000,61.653477,56400
2019-06-04,62.990002,63.930000,62.820000,63.270000,62.233814,40600
2019-06-05,63.340000,65.370003,63.340000,63.650002,62.607594,44800
2019-06-06,63.310001,63.669998,62.360001,63.419998,62.381355,62600
2019-06-07,63.750000,63.799999,62.970001,63.070000,62.037090,24900
2019-06-10,63.549999,64.510002,63.490002,63.919998,62.873165,58000
2019-06-11,64.580002,64.930000,63.689999,64.839996,63.778099,74200
2019-06-12,64.720001,65.580002,64.400002,64.589996,63.532192,65800
2019-06-13,64.900002,65.320000,64.379997,64.650002,63.591213,29900
2019-06-14,64.389999,64.750000,64.000000,64.180000,63.128910,27700
2019-06-17,64.150002,64.410004,63.110001,63.150002,62.115780,33500
2019-06-18,63.950001,64.900002,63.330002,63.410000,62.371521,43400
2019-06-19,63.840000,63.840000,63.259998,63.480000,62.440372,60700
2019-06-20,64.309998,64.680000,63.250000,63.869999,62.823986,108700
2019-06-21,63.799999,64.370003,62.410000,62.619999,61.594460,29700
2019-06-24,62.959999,63.639999,62.459999,62.820000,61.791183,30300
2019-06-25,63.299999,63.310001,62.540001,62.750000,61.722328,24700
2019-06-26,62.840000,63.349998,61.980000,62.520000,61.496098,70300
2019-06-27,62.919998,63.270000,61.740002,62.130001,61.112484,42700
2019-06-28,62.209999,63.200001,61.810001,62.139999,61.122318,25500
2019-07-01,62.290001,63.099998,62.099998,62.549999,61.525604,31400
2019-07-02,62.790001,63.099998,62.770000,63.090000,62.056763,48700
2019-07-03,62.869999,63.299999,62.869999,62.950001,61.919056,14600
2019-07-05,62.950001,63.310001,62.200001,62.980000,61.948563,59800
2019-07-08,63.099998,63.200001,62.669998,63.119999,62.086269,214400
2019-07-09,63.099998,63.430000,61.020000,61.730000,60.719036,140100
2019-07-10,61.529999,62.570000,61.529999,62.389999,61.368225,28600
2019-07-11,62.169998,62.610001,61.919998,62.389999,61.368225,33400
2019-07-12,62.919998,62.919998,61.619999,62.070000,61.053467,30700
2019-07-15,62.480000,62.990002,61.910000,62.790001,61.761677,22400
2019-07-16,62.990002,62.990002,62.070000,62.630001,61.604298,44400
2019-07-17,62.529999,62.950001,61.560001,61.599998,60.591164,31000
2019-07-18,61.869999,61.880001,60.660000,61.709999,60.699360,74700
2019-07-19,61.520000,61.939999,61.230000,61.520000,60.512474,39700
2019-07-22,61.439999,61.770000,60.910000,61.290001,60.286243,34700
2019-07-23,61.509998,61.820000,59.779999,60.490002,59.499344,84600
2019-07-24,60.290001,61.150002,59.779999,60.720001,59.725578,70700
2019-07-25,60.599998,61.119999,59.830002,60.389999,59.400978,84500
2019-07-26,60.939999,61.040001,59.360001,60.299999,59.312454,58200
2019-07-29,60.610001,61.580002,60.230000,61.360001,60.355095,35900
2019-07-30,61.500000,62.090000,61.029999,61.570000,60.561653,64400
2019-07-31,61.860001,62.430000,61.169998,61.340000,60.335423,88800
2019-08-01,61.320000,62.180000,60.720001,60.990002,59.991154,50700
2019-08-02,60.700001,61.139999,59.520000,60.680000,59.686230,73900
2019-08-05,60.290001,60.290001,58.200001,59.020000,58.053417,59900
2019-08-06,59.000000,60.299999,58.959999,60.099998,59.115726,58900
2019-08-07,59.720001,60.279999,58.599998,60.029999,59.046875,99700
2019-08-08,60.470001,60.840000,59.650002,60.389999,59.400978,62400
2019-08-09,60.490002,60.639999,59.650002,60.380001,59.391144,132100
2019-08-12,59.880001,59.880001,58.279999,58.709999,57.748493,31600
2019-08-13,58.270000,59.230000,58.270000,58.669998,57.709148,41900
2019-08-14,58.230000,58.820000,57.139999,57.270000,56.332077,62400
2019-08-15,57.700001,58.169998,57.040001,57.820000,56.873070,41400
2019-08-16,57.900002,59.500000,57.040001,59.020000,58.053417,78100
2019-08-19,59.419998,59.419998,58.070000,58.230000,57.276356,57000
2019-08-20,58.250000,59.099998,57.470001,57.470001,56.528805,125500
2019-08-21,58.189999,59.410000,57.470001,59.150002,58.181290,96700
2019-08-22,59.240002,59.450001,58.110001,58.230000,57.276356,56800
2019-08-23,57.860001,58.660000,57.290001,57.330002,56.391098,42500
2019-08-26,57.779999,58.410000,57.779999,58.310001,57.355045,35300
2019-08-27,58.380001,59.080002,58.380001,58.599998,57.640293,66300
2019-08-28,58.270000,58.860001,58.080002,58.160000,57.207500,76600
2019-08-29,58.180000,58.750000,57.709999,58.189999,57.237007,94000
2019-08-30,58.500000,59.380001,58.009998,59.000000,58.033745,106800
2019-09-03,59.040001,59.049999,58.250000,58.869999,57.905872,62500
2019-09-04,58.770000,59.830002,58.770000,59.830002,58.850155,47600
2019-09-05,60.480000,60.540001,59.709999,60.220001,59.233765,76200
2019-09-06,60.580002,61.730000,60.070000,61.290001,60.286243,65100
2019-09-09,61.180000,61.700001,60.490002,61.150002,60.148537,93300
2019-09-10,61.209999,62.549999,61.080002,62.040001,61.023960,104100
2019-09-11,61.700001,62.480000,61.700001,62.009998,60.994446,126100
2019-09-12,62.509998,62.509998,61.139999,61.419998,60.414108,64200
2019-09-13,61.500000,62.599998,60.490002,61.000000,60.000992,149100
2019-09-16,61.270000,61.270000,60.299999,60.509998,59.519012,93600
2019-09-17,60.119999,60.950001,59.900002,60.650002,59.656723,302000
2019-09-18,60.980000,61.980000,60.790001,61.540001,60.532146,72700
2019-09-19,62.009998,62.009998,61.090000,61.630001,60.620674,77800
2019-09-20,62.169998,63.080002,61.520000,62.700001,61.673149,174200
2019-09-23,62.889999,62.959999,61.529999,62.080002,61.063305,135500
2019-09-24,62.480000,62.610001,61.450001,62.020000,61.004288,73800
2019-09-25,61.880001,62.270000,60.759998,62.060001,61.043633,90500
2019-09-26,61.950001,62.529999,60.810001,60.900002,59.902630,66600
2019-09-27,60.730000,61.230000,60.509998,60.549999,59.558361,41400
2019-09-30,60.439999,61.320000,60.099998,60.619999,59.627213,112800
2019-10-01,60.880001,60.910000,59.270000,59.619999,58.643589,70600
2019-10-02,59.389999,60.270000,59.060001,59.650002,58.673100,96600
2019-10-03,59.880001,60.340000,59.259998,59.810001,58.830479,38900
2019-10-04,60.099998,61.889999,60.099998,61.849998,60.837067,91600
2019-10-07,61.919998,62.009998,60.320000,60.349998,59.361633,93500
2019-10-08,60.509998,61.770000,60.220001,60.509998,59.519012,160300
2019-10-09,60.830002,61.740002,60.830002,61.310001,60.305916,93700
2019-10-10,61.160000,62.349998,61.020000,61.639999,60.630508,118800
2019-10-11,62.470001,62.930000,61.520000,61.959999,60.945267,67900
2019-10-14,62.230000,62.630001,61.400002,61.560001,60.551819,81200
2019-10-15,61.779999,62.230000,61.500000,61.599998,60.591164,105100
2019-10-16,61.770000,62.220001,61.529999,61.980000,60.964939,72400
2019-10-17,62.400002,62.400002,61.029999,61.200001,60.197716,54700
2019-10-18,57.000000,58.520000,56.959999,57.660000,56.715691,1126500
2019-10-21,57.419998,58.130001,56.650002,57.770000,56.823891,228200
2019-10-22,58.389999,58.389999,56.869999,57.330002,56.391098,131300
2019-10-23,57.490002,57.939999,57.200001,57.470001,56.528805,214700
2019-10-24,57.570000,57.860001,56.029999,56.759998,55.830429,172400
2019-10-25,56.549999,57.250000,55.919998,55.950001,55.033695,181700
2019-10-28,56.200001,56.520000,55.310001,55.980000,55.063202,202400
2019-10-29,56.139999,56.700001,55.660000,56.389999,55.466488,276000
2019-10-30,55.669998,55.799999,54.790001,55.240002,55.240002,203100
2019-10-31,55.130001,55.439999,54.139999,54.980000,54.980000,168900
2019-11-01,55.570000,57.490002,55.369999,57.139999,57.139999,257600
2019-11-04,57.480000,57.970001,56.980000,56.990002,56.990002,108200
2019-11-05,56.639999,57.349998,56.529999,56.959999,56.959999,110600
2019-11-06,56.860001,57.369999,56.599998,57.060001,57.060001,92600
2019-11-07,57.139999,57.810001,57.130001,57.650002,57.650002,79100
2019-11-08,57.599998,58.070000,57.500000,57.880001,57.880001,93700
2019-11-11,57.799999,57.950001,57.540001,57.910000,57.910000,46000
2019-11-12,58.040001,58.040001,57.650002,57.660000,57.660000,97500
2019-11-13,57.389999,57.799999,57.299999,57.720001,57.720001,82200
2019-11-14,57.599998,58.459999,57.599998,58.299999,58.299999,68700
2019-11-15,58.689999,59.349998,58.689999,58.889999,58.889999,134200
2019-11-18,59.000000,59.150002,57.900002,58.060001,58.060001,97300
2019-11-19,57.889999,58.330002,57.730000,57.779999,57.779999,151000
2019-11-20,57.509998,58.400002,57.270000,57.680000,57.680000,129700
2019-11-21,57.919998,58.400002,57.529999,58.220001,58.220001,95400
2019-11-22,57.930000,58.299999,57.549999,57.709999,57.709999,83100
2019-11-25,57.630001,58.490002,57.630001,58.070000,58.070000,70200
2019-11-26,57.930000,58.259998,57.500000,57.799999,57.799999,198400
2019-11-27,57.880001,58.049999,57.349998,57.740002,57.740002,181100
2019-11-29,57.779999,58.060001,57.509998,57.810001,57.810001,67800
2019-12-02,58.070000,58.130001,57.060001,57.400002,57.400002,219600
2019-12-03,57.180000,57.580002,56.919998,56.959999,56.959999,123100
2019-12-04,57.130001,57.549999,57.020000,57.279999,57.279999,90300
2019-12-05,57.529999,57.860001,56.980000,57.299999,57.299999,117500
2019-12-06,57.619999,57.660000,56.980000,57.490002,57.490002,72000
2019-12-09,57.439999,58.340000,57.439999,58.180000,58.180000,61900
2019-12-10,57.849998,58.419998,57.660000,57.759998,57.759998,101200
2019-12-11,57.970001,59.380001,57.840000,58.910000,58.910000,110800
2019-12-12,58.720001,59.590000,58.720001,59.189999,59.189999,37800
2019-12-13,59.230000,60.900002,59.230000,60.570000,60.570000,79800
2019-12-16,60.740002,60.740002,59.990002,60.349998,60.349998,49000
2019-12-17,60.279999,60.889999,60.169998,60.590000,60.590000,73400
2019-12-18,60.419998,62.090000,60.389999,61.939999,61.939999,75700
2019-12-19,61.939999,61.939999,61.299999,61.560001,61.560001,75800
2019-12-20,61.590000,62.040001,60.630001,61.750000,61.750000,156000
2019-12-23,62.320000,62.320000,60.279999,60.740002,60.740002,97300
2019-12-24,60.740002,60.849998,60.419998,60.580002,60.580002,34600
2019-12-26,60.639999,61.009998,60.410000,60.770000,60.770000,26600
2019-12-27,61.009998,61.650002,60.730000,60.950001,60.950001,71400
2019-12-30,60.830002,60.889999,60.419998,60.470001,60.470001,69800
2019-12-31,60.430000,60.930000,60.430000,60.619999,60.619999,84900
2020-01-02,60.709999,61.389999,60.709999,61.349998,61.349998,74500
2020-01-03,61.099998,61.549999,60.910000,61.369999,61.369999,159300
2020-01-06,61.500000,61.580002,60.980000,61.290001,61.290001,42300
2020-01-07,61.750000,61.840000,60.950001,61.130001,61.130001,120700
2020-01-08,61.529999,61.590000,60.939999,61.119999,61.119999,83200
2020-01-09,61.700001,61.700001,60.500000,60.599998,60.599998,85500
2020-01-10,60.779999,61.099998,60.439999,60.560001,60.560001,66300
2020-01-13,60.610001,60.880001,60.290001,60.779999,60.779999,102500
2020-01-14,60.910000,60.910000,60.320000,60.700001,60.700001,80000
2020-01-15,60.880001,60.880001,60.860001,60.860001,60.860001,1655
